quoteID,quoteText,subQuotationList,quoteByteSpans,speaker,addressees,quoteType,referringExpression,mentionTextsList,mentionSpansList,mentionEntitiesList
Q571,"_Ooooooo-ow, Ooooooo-ow,
Ooooooo-ow_","['_Ooooooo-ow, Ooooooo-ow,\nOoooooo-ow_']","[[75868, 75904]]",Piglet,[],Anaphoric,he was saying,[[]],[[]],[[]]
Q572,"If they
are having a joke with me, I will have a joke with them.","['If they\nare having a joke with me, I will have a joke with them.']","[[76207, 76271]]",Kanga,['Kanga'],Anaphoric,she said to herself,"[['they', 'them']]","[[[76210, 76214], [76266, 76270]]]","[[['Winnie-the-pooh', 'Rabbit', 'Piglet'], ['Winnie-the-pooh', 'Rabbit', 'Piglet']]]"
Q573,"Now then, Roo, dear, Bed-time.","['Now then, Roo, dear,', 'Bed-time.']","[[76275, 76295], [76346, 76355]]",Kanga,['Piglet'],Anaphoric,she said,"[['Roo'], []]","[[[76285, 76288]], []]","[[['Baby Roo']], []]"
Q574,_Aha!_ _Aha!_,"['_Aha!_', '_Aha!_']","[[76359, 76365], [76457, 76463]]",Piglet,['Kanga'],Explicit,said Piglet,"[[], []]","[[], []]","[[], []]"
Q575,"Bath first,","['Bath first,']","[[76518, 76529]]",Kanga,['Piglet'],Explicit,said Kanga,[[]],[[]],[[]]
Q576,_Aha!_,['_Aha!_'],"[[76565, 76571]]",Piglet,['Kanga'],Explicit,said Piglet,[[]],[[]],[[]]
Q577,"I am not at all sure, that it
wouldn't be a good idea to have a _cold_ bath this evening. Would you
like that, Roo, dear?","['I am not at all sure,', ""that it\nwouldn't be a good idea to have a _cold_ bath this evening. Would you\nlike that, Roo, dear?""]","[[76872, 76893], [76930, 77029]]",Kanga,['Piglet'],Explicit,said Kanga,"[[], []]","[[], []]","[[], []]"
Q578,"Kanga, I see that the time has come to spleak painly.","['Kanga, I see that the time has come to spleak painly.']","[[77161, 77214]]",Piglet,['Kanga'],Explicit,Piglet who had never been really fond of baths shuddered a long indignant shudder and said,[['Kanga']],"[[[77161, 77166]]]",[[['Kanga']]]
Q579,"Funny little Roo,","['Funny little Roo,']","[[77218, 77235]]",Kanga,['Piglet'],Explicit,said Kanga,[['Roo']],"[[[77231, 77234]]]",[[['Baby Roo']]]
Q580,"I am _not_ Roo, I am Piglet!","['I am _not_ Roo,', 'I am Piglet!']","[[77284, 77299], [77322, 77334]]",Piglet,['Kanga'],Explicit,said Piglet,"[['Roo'], ['Piglet']]","[[[77295, 77298]], [[77327, 77333]]]","[[['Baby Roo']], [['Piglet']]]"
Q581,"Yes, dear, yes, And imitating Piglet's voice
too! So clever of him, What _will_ he be doing next?","['Yes, dear, yes,', ""And imitating Piglet's voice\ntoo! So clever of him,"", 'What _will_ he be doing next?']","[[77338, 77353], [77379, 77430], [77506, 77535]]",Kanga,['Piglet'],Explicit,said Kanga,"[[], ['Piglet'], []]","[[], [[77393, 77399]], []]","[[], [['Piglet']], []]"
Q582,"Can't you _see_? Haven't you got _eyes_? _Look_ at
me!","[""Can't you _see_?"", ""Haven't you got _eyes_? _Look_ at\nme!""]","[[77539, 77555], [77574, 77611]]",Piglet,['Kanga'],Explicit,shouted Piglet,"[['you'], ['you']]","[[[77545, 77548]], [[77582, 77585]]]","[[['Kanga']], [['Kanga']]]"
Q583,"I _am_ looking, Roo, dear, And you know
what I told you yesterday about making faces. If you go on making faces
like Piglet's, you will grow up to _look_ like Piglet--and _then_ think
how sorry you will be. Now then, into the bath, and don't let me have to
speak to you about it again.","['I _am_ looking, Roo, dear,', ""And you know\nwhat I told you yesterday about making faces. If you go on making faces\nlike Piglet's, you will grow up to _look_ like Piglet--and _then_ think\nhow sorry you will be. Now then, into the bath, and don't let me have to\nspeak to you about it again.""]","[[77615, 77641], [77672, 77930]]",Kanga,['Piglet'],Explicit,said Kanga,"[['Roo'], [""Piglet'"", 'Piglet']]","[[[77631, 77634]], [[77762, 77769], [77804, 77810]]]","[[['Baby Roo']], [['Piglet'], ['Piglet']]]"
Q584,Ow! Let me out! I'm Piglet!,"['Ow!', ""Let me out! I'm Piglet!""]","[[78053, 78056], [78073, 78096]]",Piglet,['Kanga'],Explicit,cried Piglet,"[[], ['Piglet']]","[[], [[78089, 78095]]]","[[], [['Piglet']]]"
Q585,"Don't open the mouth, dear, or the soap goes in, There!
What did I tell you?","[""Don't open the mouth, dear, or the soap goes in,"", 'There!\nWhat did I tell you?']","[[78100, 78148], [78163, 78190]]",Kanga,['Piglet'],Explicit,said Kanga,"[[], ['you']]","[[], [[78186, 78189]]]","[[], [['Piglet']]]"
Q586,"You--you--you did it on purpose,","['You--you--you did it on purpose,']","[[78194, 78226]]",Piglet,['Kanga'],Explicit,spluttered Piglet,"[['You', 'you', 'you']]","[[[78194, 78197], [78199, 78202], [78204, 78207]]]","[[['Kanga'], ['Kanga'], ['Kanga']]]"
Q587,"That's right, dear, don't say anything, Now, there's your medicine, and then bed.","[""That's right, dear, don't say anything,"", 'Now,', ""there's your medicine, and then bed.""]","[[78348, 78387], [78488, 78492], [78507, 78543]]",Kanga,['Piglet'],Explicit,said Kanga,"[['dear'], [], ['your']]","[[[78362, 78366]], [], [[78515, 78519]]]","[[['Piglet']], [], [['Piglet']]]"
Q588,W-w-what medicine?,['W-w-what medicine?'],"[[78547, 78565]]",Piglet,['Kanga'],Explicit,said Piglet,[[]],[[]],[[]]
Q589,"To make you grow big and strong, dear. You don't want to grow up small
and weak like Piglet, do you? Well, then!","[""To make you grow big and strong, dear. You don't want to grow up small\nand weak like Piglet, do you? Well, then!""]","[[78582, 78694]]",Kanga,['Piglet'],Implicit,,"[['you', 'dear', 'You', 'Piglet', 'you']]","[[[78590, 78593], [78615, 78619], [78621, 78624], [78667, 78673], [78678, 78681]]]","[[['Piglet'], ['Piglet'], ['Piglet'], ['Piglet'], ['Piglet']]]"
Q590,"Come in,","['Come in,']","[[78745, 78753]]",Kanga,['Piglet'],Explicit,said Kanga,[[]],[[]],[[]]
Q591,"Christopher Robin, Christopher Robin! Tell Kanga who I
am! She keeps saying I'm Roo. I'm _not_ Roo, am I?","['Christopher Robin, Christopher Robin!', ""Tell Kanga who I\nam! She keeps saying I'm Roo. I'm _not_ Roo, am I?""]","[[78800, 78837], [78854, 78921]]",Piglet,"['Christopher Robin - Story', 'Kanga']",Explicit,cried Piglet,"[['Christopher Robin', 'Christopher Robin'], ['Kanga ', 'She', 'Roo', 'Roo']]","[[[78800, 78817], [78819, 78836]], [[78859, 78865], [78875, 78878], [78896, 78899], [78911, 78914]]]","[[['Christopher Robin - Story'], ['Christopher Robin - Story']], [['Kanga'], ['Kanga'], ['Baby Roo'], ['Baby Roo']]]"
Q592,"You can't be Roo, because I've just seen Roo playing in
Rabbit's house.","[""You can't be Roo,"", ""because I've just seen Roo playing in\nRabbit's house.""]","[[78994, 79011], [79023, 79076]]",Christopher Robin - Story,"['Piglet', 'Kanga']",Anaphoric,he said,"[['You', 'Roo'], ['Roo ', 'Rabbit']]","[[[78994, 78997], [79007, 79010]], [[79046, 79050], [79061, 79067]]]","[[['Piglet'], ['Baby Roo']], [['Baby Roo'], ['Rabbit']]]"
Q593,Well! Fancy that! Fancy my making a mistake like that.,"['Well!', 'Fancy that! Fancy my making a mistake like that.']","[[79080, 79085], [79100, 79148]]",Kanga,"['Christopher Robin - Story', 'Piglet']",Explicit,said Kanga,"[[], []]","[[], []]","[[], []]"
Q594,There you are! I told you so. I'm Piglet.,"['There you are!', ""I told you so. I'm Piglet.""]","[[79152, 79166], [79182, 79208]]",Piglet,"['Christopher Robin - Story', 'Kanga']",Explicit,said Piglet,"[['you'], ['you', 'Piglet']]","[[[79158, 79161]], [[79189, 79192], [79201, 79207]]]","[[['Kanga']], [['Kanga'], ['Piglet']]]"
Q595,"Oh, you're not Piglet, I know Piglet well, and he's _quite_
a different colour.","[""Oh, you're not Piglet,"", ""I know Piglet well, and he's _quite_\na different colour.""]","[[79253, 79275], [79287, 79343]]",Christopher Robin - Story,['Piglet'],Anaphoric,he said,"[['you', 'Piglet'], ['Piglet ', 'he']]","[[[79257, 79260], [79268, 79274]], [[79294, 79301], [79311, 79313]]]","[[['Piglet'], ['Piglet']], [['Piglet'], ['Piglet']]]"
Q596,"I knew it wasn't Piglet, I wonder who it can be.","[""I knew it wasn't Piglet,"", 'I wonder who it can be.']","[[79664, 79688], [79703, 79726]]",Kanga,"['Christopher Robin - Story', 'Piglet']",Explicit,said Kanga,"[['Piglet'], []]","[[[79681, 79687]], []]","[[['Piglet']], []]"
Q597,"Perhaps it's some relation of Pooh's, What
about a nephew or an uncle or something? I shall call it Pootel, Henry Pootel for
short.","[""Perhaps it's some relation of Pooh's,"", 'What\nabout a nephew or an uncle or something?', 'I shall call it Pootel,', 'Henry Pootel for\nshort.']","[[79730, 79767], [79794, 79839], [79948, 79971], [79998, 80021]]",Christopher Robin - Story,"['Piglet', 'Kanga']",Explicit,said Christopher Robin,"[['Pooh'], [], ['Pootel'], ['Henry Pootel']]","[[[79760, 79764]], [], [[79964, 79970]], [[79998, 80010]]]","[[['Winnie-the-pooh']], [], [['Piglet']], [['Piglet']]]"
Q598,_Sing Ho! for the life of a Bear._,['_Sing Ho! for the life of a Bear._'],"[[81206, 81240]]",Winnie-the-pooh,[],Anaphoric,It began like this,[[]],[[]],[[]]
Q599,"That's a very good start for a song, but what about the second
line?","[""That's a very good start for a song, but what about the second\nline?""]","[[81322, 81390]]",Winnie-the-pooh,['Winnie-the-pooh'],Anaphoric,he scratched his head and thought to himself,[[]],[[]],[[]]
Q600,"Ho,","['Ho,']","[[81410, 81413]]",Winnie-the-pooh,[],Anaphoric,He tried singing,[[]],[[]],[[]]
Q601,"Perhaps it would be better, if I sang Hi for the
life of a Bear.","['Perhaps it would be better,', 'if I sang Hi for the\nlife of a Bear.']","[[81464, 81491], [81506, 81542]]",Winnie-the-pooh,[],Anaphoric,he thought,"[[], []]","[[], []]","[[], []]"
Q602,"Very well, then, I shall sing that first line twice, and perhaps if I sing it
very quickly, I shall find myself singing the third and fourth lines
before I have time to think of them, and that will be a Good Song. Now
then:","['Very well, then,', 'I shall sing that first line twice, and perhaps if I sing it\nvery quickly, I shall find myself singing the third and fourth lines\nbefore I have time to think of them, and that will be a Good Song. Now\nthen:']","[[81578, 81594], [81606, 81812]]",Winnie-the-pooh,[],Anaphoric,he said,"[[], []]","[[], []]","[[], []]"
Q603,"Sing Ho! for the life of a Bear!
          Sing Ho! for the life of a Bear!
    I don't much mind if it rains or snows,
    'Cos I've got a lot of honey on my nice new nose,
    I don't much care if it snows or thaws,
    'Cos I've got a lot of honey on my nice clean paws!
          Sing Ho! for a Bear!
          Sing Ho! for a Pooh!
    And I'll have a little something in an hour or two!","[""Sing Ho! for the life of a Bear!\n          Sing Ho! for the life of a Bear!\n    I don't much mind if it rains or snows,\n    'Cos I've got a lot of honey on my nice new nose,\n    I don't much care if it snows or thaws,\n    'Cos I've got a lot of honey on my nice clean paws!\n          Sing Ho! for a Bear!\n          Sing Ho! for a Pooh!\n    And I'll have a little something in an hour or two!""]","[[81821, 82216]]",Winnie-the-pooh,[],Anaphoric,he said,[[]],[[]],[[]]
Q604,"and if I go on singing it much longer, it
will be time for the little something, and then the last line won't be
true.","['and if I go on singing it much longer,', ""it\nwill be time for the little something, and then the last line won't be\ntrue.""]","[[82306, 82344], [82359, 82438]]",Winnie-the-pooh,[],Anaphoric,he thought,"[[], []]","[[], []]","[[], []]"
Q605,"Good-morning, Christopher Robin,","['Good-morning, Christopher Robin,']","[[82777, 82809]]",Winnie-the-pooh,['Christopher Robin - Story'],Anaphoric,he called out,[['Christopher Robin']],"[[[82791, 82808]]]",[[['Christopher Robin - Story']]]
Q606,"Hallo, Pooh Bear. I can't get this boot on.","[""Hallo, Pooh Bear. I can't get this boot on.""]","[[82828, 82871]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,[['Pooh Bear']],"[[[82835, 82844]]]",[[['Winnie-the-pooh']]]
Q607,"That's bad,","[""That's bad,""]","[[82875, 82886]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,[[]],[[]],[[]]
Q608,"Do you think you could very kindly lean against me, 'cos I keep pulling
so hard that I fall over backwards.","[""Do you think you could very kindly lean against me, 'cos I keep pulling\nso hard that I fall over backwards.""]","[[82901, 83008]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,"[['you', 'you']]","[[[82904, 82907], [82914, 82917]]]","[[['Winnie-the-pooh'], ['Winnie-the-pooh']]]"
Q609,"And that's that, What do we do next?","[""And that's that,"", 'What do we do next?']","[[83213, 83229], [83243, 83262]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,"[[], ['we']]","[[], [[83251, 83253]]]","[[], [['Winnie-the-pooh', 'Christopher Robin - Story']]]"
Q610,"We are all going on an Expedition, Thank you, Pooh.","['We are all going on an Expedition,', 'Thank you, Pooh.']","[[83266, 83300], [83361, 83377]]",Christopher Robin - Story,['Winnie-the-pooh'],Explicit,said Christopher Robin,"[['We'], ['you', 'Pooh']]","[[[83266, 83268]], [[83367, 83370], [83372, 83376]]]","[[['Winnie-the-pooh', 'Christopher Robin - Story']], [['Winnie-the-pooh'], ['Winnie-the-pooh']]]"
Q611,"Going on an Expotition? I don't think I've ever
been on one of those. Where are we going to on this Expotition?","['Going on an Expotition?', ""I don't think I've ever\nbeen on one of those. Where are we going to on this Expotition?""]","[[83381, 83404], [83426, 83513]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,"[[], ['we']]","[[], [[83482, 83484]]]","[[], [['Winnie-the-pooh', 'Christopher Robin - Story']]]"
Q612,"Expedition, silly old Bear. It's got an 'x' in it.","[""Expedition, silly old Bear. It's got an 'x' in it.""]","[[83517, 83567]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,[['silly old Bear']],"[[[83529, 83543]]]",[[['Winnie-the-pooh']]]
Q613,Oh! I know.,"['Oh!', 'I know.']","[[83571, 83574], [83588, 83595]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,"[[], []]","[[], []]","[[], []]"
Q614,We're going to discover the North Pole.,"[""We're going to discover the North Pole.""]","[[83621, 83660]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,[['We']],"[[[83621, 83623]]]","[[['Winnie-the-pooh', 'Christopher Robin - Story']]]"
Q615,Oh!,['Oh!'],"[[83664, 83667]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,[[]],[[]],[[]]
Q616,What _is_ the North Pole?,['What _is_ the North Pole?'],"[[83687, 83712]]",Winnie-the-pooh,['Christopher Robin - Story'],Anaphoric,he asked,[[]],[[]],[[]]
Q617,"It's just a thing you discover,","[""It's just a thing you discover,""]","[[83726, 83757]]",Christopher Robin - Story,['Winnie-the-pooh'],,said Christopher Robin,[[]],[[]],[[]]
Q618,"Oh! I see, Are bears any good at discovering it?","['Oh! I see,', 'Are bears any good at discovering it?']","[[83826, 83836], [83850, 83887]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,"[[], []]","[[], []]","[[], []]"
Q619,"Of course they are. And Rabbit and Kanga and all of you. It's an
Expedition. That's what an Expedition means. A long line of everybody.
You'd better tell the others to get ready, while I see if my gun's all
right. And we must all bring Provisions.","[""Of course they are. And Rabbit and Kanga and all of you. It's an\nExpedition. That's what an Expedition means. A long line of everybody.\nYou'd better tell the others to get ready, while I see if my gun's all\nright. And we must all bring Provisions.""]","[[83891, 84138]]",Christopher Robin - Story,['Winnie-the-pooh'],Implicit,,"[['Rabbit ', 'Kanga ', 'you', 'You', 'the others', 'we']]","[[[83915, 83922], [83926, 83932], [83943, 83946], [84027, 84030], [84045, 84055], [84109, 84111]]]","[[['Rabbit'], ['Kanga'], ['Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Piglet', 'Kanga'], ['Winnie-the-pooh'], ['Baby Roo', 'Eeyore', 'Kanga', 'Owl', 'Piglet', 'Rabbit'], ['Baby Roo', 'Christopher Robin - Story', 'Eeyore', 'Kanga', 'Owl', 'Piglet', 'Rabbit', 'Winnie-the-pooh']]]"
Q620,Bring what?,['Bring what?'],"[[84142, 84153]]",Winnie-the-pooh,['Kanga'],Implicit,,[[]],[[]],[[]]
Q621,Things to eat.,['Things to eat.'],"[[84157, 84171]]",Kanga,['Winnie-the-pooh'],Implicit,,[[]],[[]],[[]]
Q622,"Oh! I thought you said Provisions. I'll go and
tell them.","['Oh!', ""I thought you said Provisions. I'll go and\ntell them.""]","[[84175, 84178], [84200, 84253]]",Winnie-the-pooh,['Christopher Robin - Story'],Explicit,said Pooh,"[[], ['you']]","[[], [[84210, 84213]]]","[[], [['Christopher Robin - Story']]]"
Q623,"Hallo, Rabbit,","['Hallo, Rabbit,']","[[84314, 84328]]",Rabbit,['Winnie-the-pooh'],,he said,[['Rabbit']],"[[[84321, 84327]]]",[[['Rabbit']]]
Q624,is that you?,['is that you?'],"[[84340, 84352]]",Rabbit,['Winnie-the-pooh'],,he said,[['you']],"[[[84348, 84351]]]",[[['Rabbit']]]
Q625,"Let's pretend it isn't, and see what happens.","[""Let's pretend it isn't,"", 'and see what happens.']","[[84356, 84379], [84395, 84416]]",Rabbit,['Winnie-the-pooh'],Explicit,said Rabbit,"[[""'s""], []]","[[[84359, 84361]], []]","[[['Winnie-the-pooh', 'Rabbit']], []]"
Q626,I've got a message for you.,"[""I've got a message for you.""]","[[84420, 84447]]",Winnie-the-pooh,['Rabbit'],Implicit,,[['you']],"[[[84443, 84446]]]",[[['Rabbit']]]
Q627,I'll give it to him.,"[""I'll give it to him.""]","[[84451, 84471]]",Rabbit,['Winnie-the-pooh'],Implicit,,[['him']],"[[[84467, 84470]]]",[[['Rabbit']]]
Q628,We're all going on an Expotition with Christopher Robin!,"[""We're all going on an Expotition with Christopher Robin!""]","[[84475, 84531]]",Winnie-the-pooh,['Rabbit'],Implicit,,"[['We', 'Christopher Robin']]","[[[84475, 84477], [84513, 84530]]]","[[['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga'], ['Christopher Robin - Story']]]"
Q629,What is it when we're on it?,"[""What is it when we're on it?""]","[[84535, 84563]]",Rabbit,['Winnie-the-pooh'],Implicit,,[['we']],"[[[84551, 84553]]]","[[['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']]]"
Q630,"A sort of boat, I think,","['A sort of boat, I think,']","[[84567, 84591]]",Winnie-the-pooh,['Rabbit'],Explicit,said Pooh,[[]],[[]],[[]]
Q631,Oh! that sort.,['Oh! that sort.'],"[[84606, 84620]]",Rabbit,['Winnie-the-pooh'],Implicit,,[[]],[[]],[[]]
Q632,"Yes. And we're going to discover a Pole or something. Or was it a Mole?
Anyhow we're going to discover it.","[""Yes. And we're going to discover a Pole or something. Or was it a Mole?\nAnyhow we're going to discover it.""]","[[84624, 84730]]",Winnie-the-pooh,['Rabbit'],Implicit,,"[['we', 'we']]","[[[84633, 84635], [84703, 84705]]]","[[['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga'], ['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']]]"
Q633,"We are, are we?","['We are, are we?']","[[84734, 84749]]",Rabbit,['Winnie-the-pooh'],Explicit,said Rabbit,"[['We', 'we']]","[[[84734, 84736], [84746, 84748]]]","[[['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga'], ['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga']]]"
Q634,"Yes. And we've got to bring Pro--things to eat with us. In case we want
to eat them. Now I'm going down to Piglet's. Tell Kanga, will you?","[""Yes. And we've got to bring Pro--things to eat with us. In case we want\nto eat them. Now I'm going down to Piglet's. Tell Kanga, will you?""]","[[84766, 84904]]",Winnie-the-pooh,['Rabbit'],Implicit,,"[['we', 'us', 'we', 'Piglet', 'Kanga', 'you']]","[[[84775, 84777], [84818, 84820], [84830, 84832], [84873, 84879], [84888, 84893], [84900, 84903]]]","[[['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga'], ['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga'], ['Winnie-the-pooh', 'Rabbit', 'Baby Roo', 'Eeyore', 'Owl', 'Christopher Robin - Story', 'Piglet', 'Kanga'], ['Piglet'], ['Kanga'], ['Rabbit']]]"
